id,split,clean_path,noisy_path
p259_169,train,data/voicebank_demand/train/clean/p259_169.wav,data/voicebank_demand/train/noisy/p259_169.wav
p259_170,train,data/voicebank_demand/train/clean/p259_170.wav,data/voicebank_demand/train/noisy/p259_170.wav
p259_171,train,data/voicebank_demand/train/clean/p259_171.wav,data/voicebank_demand/train/noisy/p259_171.wav
p259_172,train,data/voicebank_demand/train/clean/p259_172.wav,data/voicebank_demand/train/noisy/p259_172.wav
p259_173,train,data/voicebank_demand/train/clean/p259_173.wav,data/voicebank_demand/train/noisy/p259_173.wav
p259_174,train,data/voicebank_demand/train/clean/p259_174.wav,data/voicebank_demand/train/noisy/p259_174.wav
p259_175,train,data/voicebank_demand/train/clean/p259_175.wav,data/voicebank_demand/train/noisy/p259_175.wav
p259_176,train,data/voicebank_demand/train/clean/p259_176.wav,data/voicebank_demand/train/noisy/p259_176.wav
p259_177,train,data/voicebank_demand/train/clean/p259_177.wav,data/voicebank_demand/train/noisy/p259_177.wav
p259_178,train,data/voicebank_demand/train/clean/p259_178.wav,data/voicebank_demand/train/noisy/p259_178.wav
p259_179,train,data/voicebank_demand/train/clean/p259_179.wav,data/voicebank_demand/train/noisy/p259_179.wav
p259_180,train,data/voicebank_demand/train/clean/p259_180.wav,data/voicebank_demand/train/noisy/p259_180.wav
p259_181,train,data/voicebank_demand/train/clean/p259_181.wav,data/voicebank_demand/train/noisy/p259_181.wav
p259_182,train,data/voicebank_demand/train/clean/p259_182.wav,data/voicebank_demand/train/noisy/p259_182.wav
p259_183,train,data/voicebank_demand/train/clean/p259_183.wav,data/voicebank_demand/train/noisy/p259_183.wav
p259_184,train,data/voicebank_demand/train/clean/p259_184.wav,data/voicebank_demand/train/noisy/p259_184.wav
p259_185,train,data/voicebank_demand/train/clean/p259_185.wav,data/voicebank_demand/train/noisy/p259_185.wav
p259_186,train,data/voicebank_demand/train/clean/p259_186.wav,data/voicebank_demand/train/noisy/p259_186.wav
p259_187,train,data/voicebank_demand/train/clean/p259_187.wav,data/voicebank_demand/train/noisy/p259_187.wav
p259_188,train,data/voicebank_demand/train/clean/p259_188.wav,data/voicebank_demand/train/noisy/p259_188.wav
p259_189,train,data/voicebank_demand/train/clean/p259_189.wav,data/voicebank_demand/train/noisy/p259_189.wav
p259_190,train,data/voicebank_demand/train/clean/p259_190.wav,data/voicebank_demand/train/noisy/p259_190.wav
p259_191,train,data/voicebank_demand/train/clean/p259_191.wav,data/voicebank_demand/train/noisy/p259_191.wav
p259_192,train,data/voicebank_demand/train/clean/p259_192.wav,data/voicebank_demand/train/noisy/p259_192.wav
p259_193,train,data/voicebank_demand/train/clean/p259_193.wav,data/voicebank_demand/train/noisy/p259_193.wav
p259_194,train,data/voicebank_demand/train/clean/p259_194.wav,data/voicebank_demand/train/noisy/p259_194.wav
p259_195,train,data/voicebank_demand/train/clean/p259_195.wav,data/voicebank_demand/train/noisy/p259_195.wav
p259_196,train,data/voicebank_demand/train/clean/p259_196.wav,data/voicebank_demand/train/noisy/p259_196.wav
p259_197,train,data/voicebank_demand/train/clean/p259_197.wav,data/voicebank_demand/train/noisy/p259_197.wav
p259_198,train,data/voicebank_demand/train/clean/p259_198.wav,data/voicebank_demand/train/noisy/p259_198.wav
p259_199,train,data/voicebank_demand/train/clean/p259_199.wav,data/voicebank_demand/train/noisy/p259_199.wav
p259_200,train,data/voicebank_demand/train/clean/p259_200.wav,data/voicebank_demand/train/noisy/p259_200.wav
p259_201,train,data/voicebank_demand/train/clean/p259_201.wav,data/voicebank_demand/train/noisy/p259_201.wav
p259_202,train,data/voicebank_demand/train/clean/p259_202.wav,data/voicebank_demand/train/noisy/p259_202.wav
p259_204,train,data/voicebank_demand/train/clean/p259_204.wav,data/voicebank_demand/train/noisy/p259_204.wav
p259_205,train,data/voicebank_demand/train/clean/p259_205.wav,data/voicebank_demand/train/noisy/p259_205.wav
p259_206,train,data/voicebank_demand/train/clean/p259_206.wav,data/voicebank_demand/train/noisy/p259_206.wav
p259_207,train,data/voicebank_demand/train/clean/p259_207.wav,data/voicebank_demand/train/noisy/p259_207.wav
p259_208,train,data/voicebank_demand/train/clean/p259_208.wav,data/voicebank_demand/train/noisy/p259_208.wav
p259_209,train,data/voicebank_demand/train/clean/p259_209.wav,data/voicebank_demand/train/noisy/p259_209.wav
p259_210,train,data/voicebank_demand/train/clean/p259_210.wav,data/voicebank_demand/train/noisy/p259_210.wav
p259_211,train,data/voicebank_demand/train/clean/p259_211.wav,data/voicebank_demand/train/noisy/p259_211.wav
p259_212,train,data/voicebank_demand/train/clean/p259_212.wav,data/voicebank_demand/train/noisy/p259_212.wav
p259_213,train,data/voicebank_demand/train/clean/p259_213.wav,data/voicebank_demand/train/noisy/p259_213.wav
p259_214,train,data/voicebank_demand/train/clean/p259_214.wav,data/voicebank_demand/train/noisy/p259_214.wav
p259_215,train,data/voicebank_demand/train/clean/p259_215.wav,data/voicebank_demand/train/noisy/p259_215.wav
p259_216,train,data/voicebank_demand/train/clean/p259_216.wav,data/voicebank_demand/train/noisy/p259_216.wav
p259_217,train,data/voicebank_demand/train/clean/p259_217.wav,data/voicebank_demand/train/noisy/p259_217.wav
p259_219,train,data/voicebank_demand/train/clean/p259_219.wav,data/voicebank_demand/train/noisy/p259_219.wav
p259_220,train,data/voicebank_demand/train/clean/p259_220.wav,data/voicebank_demand/train/noisy/p259_220.wav
p259_221,train,data/voicebank_demand/train/clean/p259_221.wav,data/voicebank_demand/train/noisy/p259_221.wav
p259_222,train,data/voicebank_demand/train/clean/p259_222.wav,data/voicebank_demand/train/noisy/p259_222.wav
p259_223,train,data/voicebank_demand/train/clean/p259_223.wav,data/voicebank_demand/train/noisy/p259_223.wav
p259_224,train,data/voicebank_demand/train/clean/p259_224.wav,data/voicebank_demand/train/noisy/p259_224.wav
p259_225,train,data/voicebank_demand/train/clean/p259_225.wav,data/voicebank_demand/train/noisy/p259_225.wav
p259_226,train,data/voicebank_demand/train/clean/p259_226.wav,data/voicebank_demand/train/noisy/p259_226.wav
p259_227,train,data/voicebank_demand/train/clean/p259_227.wav,data/voicebank_demand/train/noisy/p259_227.wav
p259_228,train,data/voicebank_demand/train/clean/p259_228.wav,data/voicebank_demand/train/noisy/p259_228.wav
p259_229,train,data/voicebank_demand/train/clean/p259_229.wav,data/voicebank_demand/train/noisy/p259_229.wav
p259_230,train,data/voicebank_demand/train/clean/p259_230.wav,data/voicebank_demand/train/noisy/p259_230.wav
p259_231,train,data/voicebank_demand/train/clean/p259_231.wav,data/voicebank_demand/train/noisy/p259_231.wav
p259_232,train,data/voicebank_demand/train/clean/p259_232.wav,data/voicebank_demand/train/noisy/p259_232.wav
p259_233,train,data/voicebank_demand/train/clean/p259_233.wav,data/voicebank_demand/train/noisy/p259_233.wav
p259_234,train,data/voicebank_demand/train/clean/p259_234.wav,data/voicebank_demand/train/noisy/p259_234.wav
p259_235,train,data/voicebank_demand/train/clean/p259_235.wav,data/voicebank_demand/train/noisy/p259_235.wav
p259_236,train,data/voicebank_demand/train/clean/p259_236.wav,data/voicebank_demand/train/noisy/p259_236.wav
p259_237,train,data/voicebank_demand/train/clean/p259_237.wav,data/voicebank_demand/train/noisy/p259_237.wav
p259_238,train,data/voicebank_demand/train/clean/p259_238.wav,data/voicebank_demand/train/noisy/p259_238.wav
p259_239,train,data/voicebank_demand/train/clean/p259_239.wav,data/voicebank_demand/train/noisy/p259_239.wav
p259_240,train,data/voicebank_demand/train/clean/p259_240.wav,data/voicebank_demand/train/noisy/p259_240.wav
p259_241,train,data/voicebank_demand/train/clean/p259_241.wav,data/voicebank_demand/train/noisy/p259_241.wav
p259_242,train,data/voicebank_demand/train/clean/p259_242.wav,data/voicebank_demand/train/noisy/p259_242.wav
p259_243,train,data/voicebank_demand/train/clean/p259_243.wav,data/voicebank_demand/train/noisy/p259_243.wav
p259_244,train,data/voicebank_demand/train/clean/p259_244.wav,data/voicebank_demand/train/noisy/p259_244.wav
p259_245,train,data/voicebank_demand/train/clean/p259_245.wav,data/voicebank_demand/train/noisy/p259_245.wav
p259_246,train,data/voicebank_demand/train/clean/p259_246.wav,data/voicebank_demand/train/noisy/p259_246.wav
p259_247,train,data/voicebank_demand/train/clean/p259_247.wav,data/voicebank_demand/train/noisy/p259_247.wav
p259_248,train,data/voicebank_demand/train/clean/p259_248.wav,data/voicebank_demand/train/noisy/p259_248.wav
p259_249,train,data/voicebank_demand/train/clean/p259_249.wav,data/voicebank_demand/train/noisy/p259_249.wav
p259_250,train,data/voicebank_demand/train/clean/p259_250.wav,data/voicebank_demand/train/noisy/p259_250.wav
p259_251,train,data/voicebank_demand/train/clean/p259_251.wav,data/voicebank_demand/train/noisy/p259_251.wav
p259_252,train,data/voicebank_demand/train/clean/p259_252.wav,data/voicebank_demand/train/noisy/p259_252.wav
p259_253,train,data/voicebank_demand/train/clean/p259_253.wav,data/voicebank_demand/train/noisy/p259_253.wav
p259_254,train,data/voicebank_demand/train/clean/p259_254.wav,data/voicebank_demand/train/noisy/p259_254.wav
p259_255,train,data/voicebank_demand/train/clean/p259_255.wav,data/voicebank_demand/train/noisy/p259_255.wav
p259_256,train,data/voicebank_demand/train/clean/p259_256.wav,data/voicebank_demand/train/noisy/p259_256.wav
p259_257,train,data/voicebank_demand/train/clean/p259_257.wav,data/voicebank_demand/train/noisy/p259_257.wav
p259_258,train,data/voicebank_demand/train/clean/p259_258.wav,data/voicebank_demand/train/noisy/p259_258.wav
p259_259,train,data/voicebank_demand/train/clean/p259_259.wav,data/voicebank_demand/train/noisy/p259_259.wav
p259_260,train,data/voicebank_demand/train/clean/p259_260.wav,data/voicebank_demand/train/noisy/p259_260.wav
p259_261,train,data/voicebank_demand/train/clean/p259_261.wav,data/voicebank_demand/train/noisy/p259_261.wav
p259_262,train,data/voicebank_demand/train/clean/p259_262.wav,data/voicebank_demand/train/noisy/p259_262.wav
p259_263,train,data/voicebank_demand/train/clean/p259_263.wav,data/voicebank_demand/train/noisy/p259_263.wav
p259_264,train,data/voicebank_demand/train/clean/p259_264.wav,data/voicebank_demand/train/noisy/p259_264.wav
p259_265,train,data/voicebank_demand/train/clean/p259_265.wav,data/voicebank_demand/train/noisy/p259_265.wav
p259_266,train,data/voicebank_demand/train/clean/p259_266.wav,data/voicebank_demand/train/noisy/p259_266.wav
p259_267,train,data/voicebank_demand/train/clean/p259_267.wav,data/voicebank_demand/train/noisy/p259_267.wav
p259_268,train,data/voicebank_demand/train/clean/p259_268.wav,data/voicebank_demand/train/noisy/p259_268.wav
p259_269,train,data/voicebank_demand/train/clean/p259_269.wav,data/voicebank_demand/train/noisy/p259_269.wav
p259_270,train,data/voicebank_demand/train/clean/p259_270.wav,data/voicebank_demand/train/noisy/p259_270.wav
p259_271,train,data/voicebank_demand/train/clean/p259_271.wav,data/voicebank_demand/train/noisy/p259_271.wav
p259_272,train,data/voicebank_demand/train/clean/p259_272.wav,data/voicebank_demand/train/noisy/p259_272.wav
p259_273,train,data/voicebank_demand/train/clean/p259_273.wav,data/voicebank_demand/train/noisy/p259_273.wav
p259_274,train,data/voicebank_demand/train/clean/p259_274.wav,data/voicebank_demand/train/noisy/p259_274.wav
p259_275,train,data/voicebank_demand/train/clean/p259_275.wav,data/voicebank_demand/train/noisy/p259_275.wav
p259_276,train,data/voicebank_demand/train/clean/p259_276.wav,data/voicebank_demand/train/noisy/p259_276.wav
p259_278,train,data/voicebank_demand/train/clean/p259_278.wav,data/voicebank_demand/train/noisy/p259_278.wav
p259_279,train,data/voicebank_demand/train/clean/p259_279.wav,data/voicebank_demand/train/noisy/p259_279.wav
p259_280,train,data/voicebank_demand/train/clean/p259_280.wav,data/voicebank_demand/train/noisy/p259_280.wav
p259_281,train,data/voicebank_demand/train/clean/p259_281.wav,data/voicebank_demand/train/noisy/p259_281.wav
p259_282,train,data/voicebank_demand/train/clean/p259_282.wav,data/voicebank_demand/train/noisy/p259_282.wav
p259_283,train,data/voicebank_demand/train/clean/p259_283.wav,data/voicebank_demand/train/noisy/p259_283.wav
p259_284,train,data/voicebank_demand/train/clean/p259_284.wav,data/voicebank_demand/train/noisy/p259_284.wav
p259_285,train,data/voicebank_demand/train/clean/p259_285.wav,data/voicebank_demand/train/noisy/p259_285.wav
p259_286,train,data/voicebank_demand/train/clean/p259_286.wav,data/voicebank_demand/train/noisy/p259_286.wav
p259_287,train,data/voicebank_demand/train/clean/p259_287.wav,data/voicebank_demand/train/noisy/p259_287.wav
p259_288,train,data/voicebank_demand/train/clean/p259_288.wav,data/voicebank_demand/train/noisy/p259_288.wav
p259_289,train,data/voicebank_demand/train/clean/p259_289.wav,data/voicebank_demand/train/noisy/p259_289.wav
p259_290,train,data/voicebank_demand/train/clean/p259_290.wav,data/voicebank_demand/train/noisy/p259_290.wav
p259_291,train,data/voicebank_demand/train/clean/p259_291.wav,data/voicebank_demand/train/noisy/p259_291.wav
p259_292,train,data/voicebank_demand/train/clean/p259_292.wav,data/voicebank_demand/train/noisy/p259_292.wav
p259_293,train,data/voicebank_demand/train/clean/p259_293.wav,data/voicebank_demand/train/noisy/p259_293.wav
p259_294,train,data/voicebank_demand/train/clean/p259_294.wav,data/voicebank_demand/train/noisy/p259_294.wav
p259_295,train,data/voicebank_demand/train/clean/p259_295.wav,data/voicebank_demand/train/noisy/p259_295.wav
p259_296,train,data/voicebank_demand/train/clean/p259_296.wav,data/voicebank_demand/train/noisy/p259_296.wav
p259_297,train,data/voicebank_demand/train/clean/p259_297.wav,data/voicebank_demand/train/noisy/p259_297.wav
p259_298,train,data/voicebank_demand/train/clean/p259_298.wav,data/voicebank_demand/train/noisy/p259_298.wav
p259_299,train,data/voicebank_demand/train/clean/p259_299.wav,data/voicebank_demand/train/noisy/p259_299.wav
p259_300,train,data/voicebank_demand/train/clean/p259_300.wav,data/voicebank_demand/train/noisy/p259_300.wav
p259_301,train,data/voicebank_demand/train/clean/p259_301.wav,data/voicebank_demand/train/noisy/p259_301.wav
p259_302,train,data/voicebank_demand/train/clean/p259_302.wav,data/voicebank_demand/train/noisy/p259_302.wav
p259_303,train,data/voicebank_demand/train/clean/p259_303.wav,data/voicebank_demand/train/noisy/p259_303.wav
p259_305,train,data/voicebank_demand/train/clean/p259_305.wav,data/voicebank_demand/train/noisy/p259_305.wav
p259_306,train,data/voicebank_demand/train/clean/p259_306.wav,data/voicebank_demand/train/noisy/p259_306.wav
p259_307,train,data/voicebank_demand/train/clean/p259_307.wav,data/voicebank_demand/train/noisy/p259_307.wav
p259_308,train,data/voicebank_demand/train/clean/p259_308.wav,data/voicebank_demand/train/noisy/p259_308.wav
p259_309,train,data/voicebank_demand/train/clean/p259_309.wav,data/voicebank_demand/train/noisy/p259_309.wav
p259_310,train,data/voicebank_demand/train/clean/p259_310.wav,data/voicebank_demand/train/noisy/p259_310.wav
p259_311,train,data/voicebank_demand/train/clean/p259_311.wav,data/voicebank_demand/train/noisy/p259_311.wav
p259_312,train,data/voicebank_demand/train/clean/p259_312.wav,data/voicebank_demand/train/noisy/p259_312.wav
p259_313,train,data/voicebank_demand/train/clean/p259_313.wav,data/voicebank_demand/train/noisy/p259_313.wav
p259_314,train,data/voicebank_demand/train/clean/p259_314.wav,data/voicebank_demand/train/noisy/p259_314.wav
p259_315,train,data/voicebank_demand/train/clean/p259_315.wav,data/voicebank_demand/train/noisy/p259_315.wav
p259_316,train,data/voicebank_demand/train/clean/p259_316.wav,data/voicebank_demand/train/noisy/p259_316.wav
p259_317,train,data/voicebank_demand/train/clean/p259_317.wav,data/voicebank_demand/train/noisy/p259_317.wav
p259_318,train,data/voicebank_demand/train/clean/p259_318.wav,data/voicebank_demand/train/noisy/p259_318.wav
p259_319,train,data/voicebank_demand/train/clean/p259_319.wav,data/voicebank_demand/train/noisy/p259_319.wav
p259_320,train,data/voicebank_demand/train/clean/p259_320.wav,data/voicebank_demand/train/noisy/p259_320.wav
p259_321,train,data/voicebank_demand/train/clean/p259_321.wav,data/voicebank_demand/train/noisy/p259_321.wav
p259_322,train,data/voicebank_demand/train/clean/p259_322.wav,data/voicebank_demand/train/noisy/p259_322.wav
p259_323,train,data/voicebank_demand/train/clean/p259_323.wav,data/voicebank_demand/train/noisy/p259_323.wav
p259_324,train,data/voicebank_demand/train/clean/p259_324.wav,data/voicebank_demand/train/noisy/p259_324.wav
p259_325,train,data/voicebank_demand/train/clean/p259_325.wav,data/voicebank_demand/train/noisy/p259_325.wav
p259_326,train,data/voicebank_demand/train/clean/p259_326.wav,data/voicebank_demand/train/noisy/p259_326.wav
p259_327,train,data/voicebank_demand/train/clean/p259_327.wav,data/voicebank_demand/train/noisy/p259_327.wav
p259_328,train,data/voicebank_demand/train/clean/p259_328.wav,data/voicebank_demand/train/noisy/p259_328.wav
p259_329,train,data/voicebank_demand/train/clean/p259_329.wav,data/voicebank_demand/train/noisy/p259_329.wav
p259_330,train,data/voicebank_demand/train/clean/p259_330.wav,data/voicebank_demand/train/noisy/p259_330.wav
p259_331,train,data/voicebank_demand/train/clean/p259_331.wav,data/voicebank_demand/train/noisy/p259_331.wav
p259_332,train,data/voicebank_demand/train/clean/p259_332.wav,data/voicebank_demand/train/noisy/p259_332.wav
p259_333,train,data/voicebank_demand/train/clean/p259_333.wav,data/voicebank_demand/train/noisy/p259_333.wav
p259_334,train,data/voicebank_demand/train/clean/p259_334.wav,data/voicebank_demand/train/noisy/p259_334.wav
p259_335,train,data/voicebank_demand/train/clean/p259_335.wav,data/voicebank_demand/train/noisy/p259_335.wav
p259_336,train,data/voicebank_demand/train/clean/p259_336.wav,data/voicebank_demand/train/noisy/p259_336.wav
p259_337,train,data/voicebank_demand/train/clean/p259_337.wav,data/voicebank_demand/train/noisy/p259_337.wav
p259_338,train,data/voicebank_demand/train/clean/p259_338.wav,data/voicebank_demand/train/noisy/p259_338.wav
p259_339,train,data/voicebank_demand/train/clean/p259_339.wav,data/voicebank_demand/train/noisy/p259_339.wav
p259_340,train,data/voicebank_demand/train/clean/p259_340.wav,data/voicebank_demand/train/noisy/p259_340.wav
p259_341,train,data/voicebank_demand/train/clean/p259_341.wav,data/voicebank_demand/train/noisy/p259_341.wav
p259_342,train,data/voicebank_demand/train/clean/p259_342.wav,data/voicebank_demand/train/noisy/p259_342.wav
p259_343,train,data/voicebank_demand/train/clean/p259_343.wav,data/voicebank_demand/train/noisy/p259_343.wav
p259_344,train,data/voicebank_demand/train/clean/p259_344.wav,data/voicebank_demand/train/noisy/p259_344.wav
p259_346,train,data/voicebank_demand/train/clean/p259_346.wav,data/voicebank_demand/train/noisy/p259_346.wav
p259_347,train,data/voicebank_demand/train/clean/p259_347.wav,data/voicebank_demand/train/noisy/p259_347.wav
p259_348,train,data/voicebank_demand/train/clean/p259_348.wav,data/voicebank_demand/train/noisy/p259_348.wav
p259_349,train,data/voicebank_demand/train/clean/p259_349.wav,data/voicebank_demand/train/noisy/p259_349.wav
p259_350,train,data/voicebank_demand/train/clean/p259_350.wav,data/voicebank_demand/train/noisy/p259_350.wav
p259_351,train,data/voicebank_demand/train/clean/p259_351.wav,data/voicebank_demand/train/noisy/p259_351.wav
p259_352,train,data/voicebank_demand/train/clean/p259_352.wav,data/voicebank_demand/train/noisy/p259_352.wav
p259_353,train,data/voicebank_demand/train/clean/p259_353.wav,data/voicebank_demand/train/noisy/p259_353.wav
p259_354,train,data/voicebank_demand/train/clean/p259_354.wav,data/voicebank_demand/train/noisy/p259_354.wav
p259_355,train,data/voicebank_demand/train/clean/p259_355.wav,data/voicebank_demand/train/noisy/p259_355.wav
p259_356,train,data/voicebank_demand/train/clean/p259_356.wav,data/voicebank_demand/train/noisy/p259_356.wav
p259_357,train,data/voicebank_demand/train/clean/p259_357.wav,data/voicebank_demand/train/noisy/p259_357.wav
p259_358,train,data/voicebank_demand/train/clean/p259_358.wav,data/voicebank_demand/train/noisy/p259_358.wav
p259_359,train,data/voicebank_demand/train/clean/p259_359.wav,data/voicebank_demand/train/noisy/p259_359.wav
p259_360,train,data/voicebank_demand/train/clean/p259_360.wav,data/voicebank_demand/train/noisy/p259_360.wav
p259_361,train,data/voicebank_demand/train/clean/p259_361.wav,data/voicebank_demand/train/noisy/p259_361.wav
p259_362,train,data/voicebank_demand/train/clean/p259_362.wav,data/voicebank_demand/train/noisy/p259_362.wav
p259_363,train,data/voicebank_demand/train/clean/p259_363.wav,data/voicebank_demand/train/noisy/p259_363.wav
p259_364,train,data/voicebank_demand/train/clean/p259_364.wav,data/voicebank_demand/train/noisy/p259_364.wav
p259_365,train,data/voicebank_demand/train/clean/p259_365.wav,data/voicebank_demand/train/noisy/p259_365.wav
p259_366,train,data/voicebank_demand/train/clean/p259_366.wav,data/voicebank_demand/train/noisy/p259_366.wav
p259_367,train,data/voicebank_demand/train/clean/p259_367.wav,data/voicebank_demand/train/noisy/p259_367.wav
p259_368,train,data/voicebank_demand/train/clean/p259_368.wav,data/voicebank_demand/train/noisy/p259_368.wav
p259_369,train,data/voicebank_demand/train/clean/p259_369.wav,data/voicebank_demand/train/noisy/p259_369.wav
p259_370,train,data/voicebank_demand/train/clean/p259_370.wav,data/voicebank_demand/train/noisy/p259_370.wav
p259_371,train,data/voicebank_demand/train/clean/p259_371.wav,data/voicebank_demand/train/noisy/p259_371.wav
p259_372,train,data/voicebank_demand/train/clean/p259_372.wav,data/voicebank_demand/train/noisy/p259_372.wav
p259_373,train,data/voicebank_demand/train/clean/p259_373.wav,data/voicebank_demand/train/noisy/p259_373.wav
p259_374,train,data/voicebank_demand/train/clean/p259_374.wav,data/voicebank_demand/train/noisy/p259_374.wav
p259_375,train,data/voicebank_demand/train/clean/p259_375.wav,data/voicebank_demand/train/noisy/p259_375.wav
p259_376,train,data/voicebank_demand/train/clean/p259_376.wav,data/voicebank_demand/train/noisy/p259_376.wav
p259_377,train,data/voicebank_demand/train/clean/p259_377.wav,data/voicebank_demand/train/noisy/p259_377.wav
p259_378,train,data/voicebank_demand/train/clean/p259_378.wav,data/voicebank_demand/train/noisy/p259_378.wav
p259_379,train,data/voicebank_demand/train/clean/p259_379.wav,data/voicebank_demand/train/noisy/p259_379.wav
p259_380,train,data/voicebank_demand/train/clean/p259_380.wav,data/voicebank_demand/train/noisy/p259_380.wav
p259_381,train,data/voicebank_demand/train/clean/p259_381.wav,data/voicebank_demand/train/noisy/p259_381.wav
p259_382,train,data/voicebank_demand/train/clean/p259_382.wav,data/voicebank_demand/train/noisy/p259_382.wav
p259_383,train,data/voicebank_demand/train/clean/p259_383.wav,data/voicebank_demand/train/noisy/p259_383.wav
p259_384,train,data/voicebank_demand/train/clean/p259_384.wav,data/voicebank_demand/train/noisy/p259_384.wav
p259_385,train,data/voicebank_demand/train/clean/p259_385.wav,data/voicebank_demand/train/noisy/p259_385.wav
p259_386,train,data/voicebank_demand/train/clean/p259_386.wav,data/voicebank_demand/train/noisy/p259_386.wav
p259_387,train,data/voicebank_demand/train/clean/p259_387.wav,data/voicebank_demand/train/noisy/p259_387.wav
p259_388,train,data/voicebank_demand/train/clean/p259_388.wav,data/voicebank_demand/train/noisy/p259_388.wav
p259_389,train,data/voicebank_demand/train/clean/p259_389.wav,data/voicebank_demand/train/noisy/p259_389.wav
p259_390,train,data/voicebank_demand/train/clean/p259_390.wav,data/voicebank_demand/train/noisy/p259_390.wav
p259_391,train,data/voicebank_demand/train/clean/p259_391.wav,data/voicebank_demand/train/noisy/p259_391.wav
p259_392,train,data/voicebank_demand/train/clean/p259_392.wav,data/voicebank_demand/train/noisy/p259_392.wav
p259_393,train,data/voicebank_demand/train/clean/p259_393.wav,data/voicebank_demand/train/noisy/p259_393.wav
p259_394,train,data/voicebank_demand/train/clean/p259_394.wav,data/voicebank_demand/train/noisy/p259_394.wav
p259_395,train,data/voicebank_demand/train/clean/p259_395.wav,data/voicebank_demand/train/noisy/p259_395.wav
p259_396,train,data/voicebank_demand/train/clean/p259_396.wav,data/voicebank_demand/train/noisy/p259_396.wav
p259_397,train,data/voicebank_demand/train/clean/p259_397.wav,data/voicebank_demand/train/noisy/p259_397.wav
p259_398,train,data/voicebank_demand/train/clean/p259_398.wav,data/voicebank_demand/train/noisy/p259_398.wav
p259_399,train,data/voicebank_demand/train/clean/p259_399.wav,data/voicebank_demand/train/noisy/p259_399.wav
p259_400,train,data/voicebank_demand/train/clean/p259_400.wav,data/voicebank_demand/train/noisy/p259_400.wav
p259_401,train,data/voicebank_demand/train/clean/p259_401.wav,data/voicebank_demand/train/noisy/p259_401.wav
p259_402,train,data/voicebank_demand/train/clean/p259_402.wav,data/voicebank_demand/train/noisy/p259_402.wav
p259_403,train,data/voicebank_demand/train/clean/p259_403.wav,data/voicebank_demand/train/noisy/p259_403.wav
p259_404,train,data/voicebank_demand/train/clean/p259_404.wav,data/voicebank_demand/train/noisy/p259_404.wav
p259_405,train,data/voicebank_demand/train/clean/p259_405.wav,data/voicebank_demand/train/noisy/p259_405.wav
p259_406,train,data/voicebank_demand/train/clean/p259_406.wav,data/voicebank_demand/train/noisy/p259_406.wav
p259_407,train,data/voicebank_demand/train/clean/p259_407.wav,data/voicebank_demand/train/noisy/p259_407.wav
p259_408,train,data/voicebank_demand/train/clean/p259_408.wav,data/voicebank_demand/train/noisy/p259_408.wav
p259_409,train,data/voicebank_demand/train/clean/p259_409.wav,data/voicebank_demand/train/noisy/p259_409.wav
p259_410,train,data/voicebank_demand/train/clean/p259_410.wav,data/voicebank_demand/train/noisy/p259_410.wav
p259_411,train,data/voicebank_demand/train/clean/p259_411.wav,data/voicebank_demand/train/noisy/p259_411.wav
p259_412,train,data/voicebank_demand/train/clean/p259_412.wav,data/voicebank_demand/train/noisy/p259_412.wav
p259_413,train,data/voicebank_demand/train/clean/p259_413.wav,data/voicebank_demand/train/noisy/p259_413.wav
p259_414,train,data/voicebank_demand/train/clean/p259_414.wav,data/voicebank_demand/train/noisy/p259_414.wav
p259_415,train,data/voicebank_demand/train/clean/p259_415.wav,data/voicebank_demand/train/noisy/p259_415.wav
p259_416,train,data/voicebank_demand/train/clean/p259_416.wav,data/voicebank_demand/train/noisy/p259_416.wav
p259_417,train,data/voicebank_demand/train/clean/p259_417.wav,data/voicebank_demand/train/noisy/p259_417.wav
p259_418,train,data/voicebank_demand/train/clean/p259_418.wav,data/voicebank_demand/train/noisy/p259_418.wav
p259_419,train,data/voicebank_demand/train/clean/p259_419.wav,data/voicebank_demand/train/noisy/p259_419.wav
p259_420,train,data/voicebank_demand/train/clean/p259_420.wav,data/voicebank_demand/train/noisy/p259_420.wav
p259_421,train,data/voicebank_demand/train/clean/p259_421.wav,data/voicebank_demand/train/noisy/p259_421.wav
p259_422,train,data/voicebank_demand/train/clean/p259_422.wav,data/voicebank_demand/train/noisy/p259_422.wav
p259_423,train,data/voicebank_demand/train/clean/p259_423.wav,data/voicebank_demand/train/noisy/p259_423.wav
p259_424,train,data/voicebank_demand/train/clean/p259_424.wav,data/voicebank_demand/train/noisy/p259_424.wav
p259_425,train,data/voicebank_demand/train/clean/p259_425.wav,data/voicebank_demand/train/noisy/p259_425.wav
p259_426,train,data/voicebank_demand/train/clean/p259_426.wav,data/voicebank_demand/train/noisy/p259_426.wav
p259_427,train,data/voicebank_demand/train/clean/p259_427.wav,data/voicebank_demand/train/noisy/p259_427.wav
p259_428,train,data/voicebank_demand/train/clean/p259_428.wav,data/voicebank_demand/train/noisy/p259_428.wav
p259_429,train,data/voicebank_demand/train/clean/p259_429.wav,data/voicebank_demand/train/noisy/p259_429.wav
p259_430,train,data/voicebank_demand/train/clean/p259_430.wav,data/voicebank_demand/train/noisy/p259_430.wav
p259_431,train,data/voicebank_demand/train/clean/p259_431.wav,data/voicebank_demand/train/noisy/p259_431.wav
